"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86" "87" "88" "89" "90" "91" "92" "93" "94" "95" "96" "97" "98" "99" "100" "101" "102" "103"
"1" 0 0.132272704728146 0.0954978439531896 0.0993064454306794 0.0956026739843942 0.0958287800339293 0.0858304486490559 0.0798808370405274 0.0958287800339293 0.0993064454306794 0.0993064454306794 0.101268775549379 0.0977748499451327 0.0775291692677642 0.103762494928795 0.0775291692677642 0.0856243442183257 0.0621274928120724 0.105976490081519 0.107946619764053 0.0878629717731406 0.0877531194368916 0.0977748499451327 0.108077333508369 0.105976490081519 0.0977748499451327 0.14306878160429 0.14306878160429 0.128470350062264 0.140866134870331 0.0660185630331 0.0719125409091211 0.079517243457584 0.050850742605731 0.0951337292534721 0.103762494928795 0.103884436820232 0.0951337292534721 0.130498954814785 0.130498954814785 0.0546128304306927 0.103762494928795 0.0896811616054106 0.0910851241371624 0.10192425135248 0.0970891110070034 0.089219443836765 0.0974477008087999 0.10192425135248 0.0977748499451327 0.0896811616054106 0.0977748499451327 0.0839131169588926 0.0878629717731406 0.0878629717731406 0.0878629717731406 0.0877531194368916 0.0878629717731406 0.089219443836765 0.0878629717731406 0.10192425135248 0.0878629717731406 0.101364061503233 0.0977748499451327 0.0977748499451327 0.105976490081519 0.0977748499451327 0.0878629717731406 0.0878629717731406 0.0858304486490559 0.0977748499451327 0.0878629717731406 0.089219443836765 0.0977748499451327 0.0977748499451327 0.0912396486052674 0.0977748499451327 0.0977748499451327 0.104011937057721 0.0977748499451327 0.18194556359889 0.132272704728146 0.0621274928120724 0.182099606094434 0.10333063414131 0.079517243457584 0.116570106691241 0.109460876198806 0.184775438171918 0.180091563170118 0.0954978439531896 0.122280270436803 0.107480035548658 0.103646127297214 0.0980204206577455 0.12415997854031 0.100099425732077 0.0897897821307095 0.0878629717731406 0.130786069873991 0.130938495442534 0.133126682742433 0.128759842758056
"2" 0.132272704728146 0 0.117543083207709 0.109460876198806 0.102917881421978 0.113439730868939 0.107588208266517 0.10333063414131 0.113439730868939 0.107189649486823 0.107189649486823 0.109174687029947 0.101268775549379 0.107104290696931 0.121780396703195 0.107104290696931 0.111552929460093 0.117543083207709 0.111347677607652 0.117543083207709 0.111552929460093 0.107480035548658 0.101268775549379 0.113439730868939 0.111347677607652 0.101268775549379 0.0357782118841353 0.0357782118841353 0.0212411843152372 0.0394888040529437 0.12820446794212 0.113543868487423 0.105042432105 0.117543083207709 0.103148483652886 0.121780396703195 0.115540574295789 0.103148483652886 0.0321538243981924 0.0321538243981924 0.111347677607652 0.121780396703195 0.111552929460093 0.105042432105 0.111447429357405 0.103065914771815 0.103148483652886 0.0851354564295418 0.111447429357405 0.101268775549379 0.111552929460093 0.101268775549379 0.107480035548658 0.105504871919094 0.105504871919094 0.105504871919094 0.107480035548658 0.105504871919094 0.103148483652886 0.105504871919094 0.111447429357405 0.105504871919094 0.103236729435522 0.101268775549379 0.101268775549379 0.111347677607652 0.101268775549379 0.111552929460093 0.105504871919094 0.113653772886943 0.101268775549379 0.111552929460093 0.103148483652886 0.101268775549379 0.101268775549379 0.107280738577833 0.101268775549379 0.101268775549379 0.105210342244817 0.101268775549379 0.206188440781431 0 0.117543083207709 0.195916908155529 0.0949850370091717 0.105042432105 0.111347677607652 0.0676512851938211 0.208421472837145 0.194688720106484 0.11190374635169 0.111253692104279 0.101095092676559 0.12146715009984 0.113769426652088 0.117763302810355 0.111664160383916 0.118006740147574 0.111552929460093 0.129996141552128 0.127962333206192 0.130112874155887 0.123688802916963
"3" 0.0954978439531896 0.117543083207709 0 0.103430180145688 0.0995053168813532 0.0876486384813259 0.0757899506205314 0.0758808157069892 0.0876486384813259 0.0814316849832568 0.0814316849832568 0.0833514976686674 0.0755489686597158 0.0395295042308511 0.0158834758418704 0.0395295042308511 0.075624010864991 0.0994030952489818 0.0894801485043441 0.0914161886336092 0.075624010864991 0.0737241430393129 0.0755489686597158 0.0894801485043441 0.0854397224773748 0.0755489686597158 0.12146715009984 0.12146715009984 0.115649134755595 0.117256598901636 0.0877531194368916 0.0938881657327988 0.0376673046853598 0.101683489854463 0.0850730276537615 0.0158834758418704 0.0956026739843942 0.0850730276537615 0.111347677607652 0.111347677607652 0.0976602900569476 0.0158834758418704 0.075624010864991 0.0932680489530746 0.0835172647911221 0.0830319602665838 0.0914161886336092 0.0832767118076624 0.0835172647911221 0.0755489686597158 0.075624010864991 0.0755489686597158 0.0737241430393129 0.0797819877946416 0.0797819877946416 0.0797819877946416 0.0776924178371811 0.0797819877946416 0.0914161886336092 0.0797819877946416 0.0835172647911221 0.0797819877946416 0.103430180145688 0.0755489686597158 0.0755489686597158 0.087455854241344 0.0755489686597158 0.075624010864991 0.0777819851279686 0.0796001749602386 0.0755489686597158 0.075624010864991 0.0914161886336092 0.0755489686597158 0.0755489686597158 0.0934528513274271 0.0755489686597158 0.0755489686597158 0.0815132540923527 0.0755489686597158 0.199310342641979 0.117543083207709 0.0994030952489818 0.178459678730742 0.0890730489872996 0.0376673046853598 0.0976602900569476 0.0970891110070034 0.189892520260764 0.183165595821915 0.0916146077511124 0.114017914406451 0.09717039194729 0.0871354590962149 0.0757043436473614 0.118273259240405 0.0737241430393129 0.0816924391707192 0.075624010864991 0.13240010466109 0.12820446794212 0.130364298514378 0.126053926992424
"4" 0.0993064454306794 0.109460876198806 0.103430180145688 0 0.103535350173929 0.0914161886336092 0.0918347747564721 0.0856243442183257 0.0914161886336092 0.0953047116468925 0.0953047116468925 0.0972572622345382 0.0915126716284289 0.0872847493017804 0.105504871919094 0.0872847493017804 0.0895779450572946 0.0974477008087999 0.089387788285802 0.0915126716284289 0.0916146077511124 0.0876486384813259 0.0915126716284289 0.0855293399409848 0.0853555083674368 0.0915126716284289 0.120138939540803 0.120138939540803 0.103646127297214 0.115883594706848 0.0935534907882532 0.0894801485043441 0.0893008810657497 0.103430180145688 0.0797819877946416 0.105504871919094 0.0875495447094873 0.0797819877946416 0.0996130935214474 0.0996130935214474 0.0973497042726551 0.105504871919094 0.0895779450572946 0.0814316849832568 0.0854397224773748 0.0796884284719498 0.075624010864991 0.0507317002754921 0.0854397224773748 0.0915126716284289 0.0895779450572946 0.0915126716284289 0.0876486384813259 0.0918347747564721 0.0918347747564721 0.0918347747564721 0.093771163961376 0.0918347747564721 0.075624010864991 0.0918347747564721 0.0854397224773748 0.0918347747564721 0.0798808370405274 0.0915126716284289 0.0915126716284289 0.0835172647911221 0.0915126716284289 0.0916146077511124 0.0918347747564721 0.0936596003768749 0.0915126716284289 0.0916146077511124 0.075624010864991 0.0915126716284289 0.0915126716284289 0.0776081404528014 0.0915126716284289 0.0915126716284289 0.0834316876499299 0.0915126716284289 0.187511563380642 0.109460876198806 0.0974477008087999 0.180260419525844 0.0834316876499299 0.0893008810657497 0.0914161886336092 0.103762494928795 0.187710524279101 0.185335222899802 0.0759769231345968 0.110474178494462 0.0817900226220865 0.0931053289056649 0.0999695904497903 0.0796001749602386 0.0978948986763845 0.0958287800339293 0.0916146077511124 0.0737241430393129 0.0738058210327211 0.0718295338748094 0.0718295338748094
"5" 0.0956026739843942 0.102917881421978 0.0995053168813532 0.103535350173929 0 0.0916146077511124 0.0938881657327988 0.0838061543860558 0.0916146077511124 0.0855293399409848 0.0855293399409848 0.087455854241344 0.0956026739843942 0.0894801485043441 0.105729463644637 0.0894801485043441 0.0998452462781484 0.0956026739843942 0.0957129913532017 0.0896811616054106 0.10192425135248 0.0978948986763845 0.0956026739843942 0.0977748499451327 0.0957129913532017 0.0956026739843942 0.111083093243715 0.111083093243715 0.0970891110070034 0.113162098318047 0.112601841279531 0.102052926797213 0.087455854241344 0.101801100472809 0.0796001749602386 0.105729463644637 0.0998452462781484 0.0796001749602386 0.0949850370091717 0.0949850370091717 0.0936596003768749 0.105729463644637 0.0998452462781484 0.0910161618559494 0.0958287800339293 0.079517243457584 0.0911596256876291 0.0835172647911221 0.0958287800339293 0.0956026739843942 0.0998452462781484 0.0956026739843942 0.0978948986763845 0.100099425732077 0.100099425732077 0.100099425732077 0.0958287800339293 0.100099425732077 0.0911596256876291 0.100099425732077 0.0958287800339293 0.100099425732077 0.0912396486052674 0.0956026739843942 0.0956026739843942 0.0957129913532017 0.0956026739843942 0.10192425135248 0.0959500243247298 0.0998452462781484 0.0956026739843942 0.10192425135248 0.0911596256876291 0.0956026739843942 0.0956026739843942 0.0931839199506292 0.0956026739843942 0.0956026739843942 0.093771163961376 0.0956026739843942 0.191511648717252 0.102917881421978 0.0956026739843942 0.163474083256014 0.0930322936199186 0.087455854241344 0.0916146077511124 0.0889487463920371 0.184276570151796 0.175299760933309 0.0956026739843942 0.0953985176126588 0.0911596256876291 0.0973497042726551 0.108355531256704 0.103236729435522 0.10624582348535 0.108355531256704 0.10192425135248 0.109174687029947 0.113439730868939 0.111347677607652 0.111347677607652
"6" 0.0958287800339293 0.113439730868939 0.0876486384813259 0.0914161886336092 0.0916146077511124 0 0.0740822467984825 0.0194576356861697 0 0.0833514976686674 0.0833514976686674 0.0852767144743355 0.0659471130850162 0.0720007590393493 0.093771163961376 0.0720007590393493 0.0719125409091211 0.093771163961376 0.0837045143205819 0.0836082124543565 0.0740822467984825 0.0739848886271596 0.0659471130850162 0.0857247190890844 0.0837045143205819 0.0659471130850162 0.115649134755595 0.115649134755595 0.103430180145688 0.119886448251081 0.0878629717731406 0.0940105902016594 0.0700244718814376 0.0960767088441146 0.0814316849832568 0.093771163961376 0.0837045143205819 0.0814316849832568 0.107480035548658 0.107480035548658 0.0962088185275536 0.093771163961376 0.0719125409091211 0.0796001749602386 0.0838061543860558 0.089219443836765 0.0796001749602386 0.0835172647911221 0.0838061543860558 0.0659471130850162 0.0719125409091211 0.0659471130850162 0.0720007590393493 0.0740822467984825 0.0740822467984825 0.0740822467984825 0.0759769231345968 0.0740822467984825 0.0796001749602386 0.0740822467984825 0.0838061543860558 0.0740822467984825 0.103535350173929 0.0659471130850162 0.0659471130850162 0.0837045143205819 0.0659471130850162 0.0740822467984825 0.0760782574332512 0.0720941726086628 0.0659471130850162 0.0740822467984825 0.0796001749602386 0.0659471130850162 0.0659471130850162 0.0777819851279686 0.0659471130850162 0.0659471130850162 0.0817900226220865 0.0659471130850162 0.187511563380642 0.113439730868939 0.093771163961376 0.166728424729585 0.0852767144743355 0.0700244718814376 0.0897897821307095 0.10333063414131 0.166728424729585 0.167048244135565 0.0917219807652349 0.0956026739843942 0.0935534907882532 0.0755489686597158 0.082001092392684 0.118137122748835 0.0799849606287149 0.0739848886271596 0.0740822467984825 0.12820446794212 0.124033347478661 0.126179273519431 0.12189659208997
"7" 0.0858304486490559 0.107588208266517 0.0757899506205314 0.0918347747564721 0.0938881657327988 0.0740822467984825 0 0.0644844760898988 0.0740822467984825 0.0855293399409848 0.0855293399409848 0.087455854241344 0.0285487952277649 0.0680559654017678 0.0817900226220865 0.0680559654017678 0.0212889338939782 0.0917219807652349 0.0719125409091211 0.0777819851279686 0.0123120320856803 0.0177032425215081 0.0285487952277649 0.0699401517636129 0.0679755126936681 0.0285487952277649 0.113769426652088 0.113769426652088 0.103884436820232 0.113769426652088 0.080208970023031 0.0984296749715716 0.066095178575177 0.0878629717731406 0.0736477237070794 0.0817900226220865 0.0859415173066998 0.0736477237070794 0.103762494928795 0.103762494928795 0.0879781800005178 0.0817900226220865 0.0176788099072347 0.0876486384813259 0.0641420510916444 0.0696549907836947 0.0858304486490559 0.0679755126936681 0.0641420510916444 0.0285487952277649 0.0176788099072347 0.0285487952277649 0.00877443382150488 0.0141352169691277 0.0141352169691277 0.0141352169691277 0.00174444103735557 0.0141352169691277 0.0858304486490559 0.0141352169691277 0.0641420510916444 0.0141352169691277 0.0895779450572946 0.0285487952277649 0.0285487952277649 0.0679755126936681 0.0285487952277649 0.0123120320856803 0.00174520246988425 0.0140945651679284 0.0285487952277649 0.0123120320856803 0.0858304486490559 0.0285487952277649 0.0285487952277649 0.0878629717731406 0.0285487952277649 0.0285487952277649 0.0680559654017678 0.0285487952277649 0.192284869322432 0.107588208266517 0.0917219807652349 0.175945275574004 0.0695968129403044 0.066095178575177 0.077876826341758 0.0875495447094873 0.180260419525844 0.169347098759879 0.0799849606287149 0.114738596668222 0.0896811616054106 0.0716119404442628 0.019508298633558 0.0999695904497903 0.0213198948182681 0.0177032425215081 0.0123120320856803 0.122280270436803 0.118137122748835 0.120273878137526 0.116009459963765
"8" 0.0798808370405274 0.10333063414131 0.0758808157069892 0.0856243442183257 0.0838061543860558 0.0194576356861697 0.0644844760898988 0 0.0194576356861697 0.0716792172274096 0.0716792172274096 0.0735765795142077 0.0564679008566106 0.0642199941245932 0.0818929121903901 0.0642199941245932 0.0565359097244317 0.0839131169588926 0.0840253866556841 0.0798808370405274 0.0644844760898988 0.0585432020254707 0.0564679008566106 0.0860579097797689 0.0840253866556841 0.0564679008566106 0.111781104954654 0.111781104954654 0.0934528513274271 0.116009459963765 0.0760782574332512 0.0861796110920109 0.0622706739167646 0.0861796110920109 0.079517243457584 0.0818929121903901 0.0799849606287149 0.079517243457584 0.101571435523808 0.101571435523808 0.0863066065699401 0.0818929121903901 0.0604044009755081 0.0737241430393129 0.0841429483981931 0.0834316876499299 0.06978711482386 0.0738058210327211 0.0841429483981931 0.0564679008566106 0.0604044009755081 0.0564679008566106 0.0624342722464982 0.0644844760898988 0.0644844760898988 0.0644844760898988 0.0663558609770111 0.0644844760898988 0.06978711482386 0.0644844760898988 0.0841429483981931 0.0644844760898988 0.0935534907882532 0.0564679008566106 0.0564679008566106 0.0840253866556841 0.0564679008566106 0.0644844760898988 0.0664529825695686 0.062523689263308 0.0564679008566106 0.0644844760898988 0.06978711482386 0.0564679008566106 0.0564679008566106 0.0699401517636129 0.0564679008566106 0.0564679008566106 0.0821145480503858 0.0564679008566106 0.185335222899802 0.10333063414131 0.0839131169588926 0.160066800322487 0.0755489686597158 0.0622706739167646 0.0901479121357343 0.0913251753287497 0.164601978807469 0.169522026978553 0.0818929121903901 0.0875495447094873 0.0835172647911221 0.0796001749602386 0.0722965249203874 0.112166054086986 0.0703084507305677 0.0643912219070663 0.0644844760898988 0.117882127896055 0.113769426652088 0.115883594706848 0.111664160383916
"9" 0.0958287800339293 0.113439730868939 0.0876486384813259 0.0914161886336092 0.0916146077511124 0 0.0740822467984825 0.0194576356861697 0 0.0833514976686674 0.0833514976686674 0.0852767144743355 0.0659471130850162 0.0720007590393493 0.093771163961376 0.0720007590393493 0.0719125409091211 0.093771163961376 0.0837045143205819 0.0836082124543565 0.0740822467984825 0.0739848886271596 0.0659471130850162 0.0857247190890844 0.0837045143205819 0.0659471130850162 0.115649134755595 0.115649134755595 0.103430180145688 0.119886448251081 0.0878629717731406 0.0940105902016594 0.0700244718814376 0.0960767088441146 0.0814316849832568 0.093771163961376 0.0837045143205819 0.0814316849832568 0.107480035548658 0.107480035548658 0.0962088185275536 0.093771163961376 0.0719125409091211 0.0796001749602386 0.0838061543860558 0.089219443836765 0.0796001749602386 0.0835172647911221 0.0838061543860558 0.0659471130850162 0.0719125409091211 0.0659471130850162 0.0720007590393493 0.0740822467984825 0.0740822467984825 0.0740822467984825 0.0759769231345968 0.0740822467984825 0.0796001749602386 0.0740822467984825 0.0838061543860558 0.0740822467984825 0.103535350173929 0.0659471130850162 0.0659471130850162 0.0837045143205819 0.0659471130850162 0.0740822467984825 0.0760782574332512 0.0720941726086628 0.0659471130850162 0.0740822467984825 0.0796001749602386 0.0659471130850162 0.0659471130850162 0.0777819851279686 0.0659471130850162 0.0659471130850162 0.0817900226220865 0.0659471130850162 0.187511563380642 0.113439730868939 0.093771163961376 0.166728424729585 0.0852767144743355 0.0700244718814376 0.0897897821307095 0.10333063414131 0.166728424729585 0.167048244135565 0.0917219807652349 0.0956026739843942 0.0935534907882532 0.0755489686597158 0.082001092392684 0.118137122748835 0.0799849606287149 0.0739848886271596 0.0740822467984825 0.12820446794212 0.124033347478661 0.126179273519431 0.12189659208997
"10" 0.0993064454306794 0.107189649486823 0.0814316849832568 0.0953047116468925 0.0855293399409848 0.0833514976686674 0.0855293399409848 0.0716792172274096 0.0833514976686674 0 0 0.00174444103735557 0.0832767118076624 0.0774555208880093 0.0913251753287497 0.0774555208880093 0.089387788285802 0.0972572622345382 0.0954978439531896 0.0958287800339293 0.089387788285802 0.087455854241344 0.0832767118076624 0.0934528513274271 0.0954978439531896 0.0832767118076624 0.119886448251081 0.119886448251081 0.101364061503233 0.117763302810355 0.0953985176126588 0.0935534907882532 0.0754792337300976 0.0993064454306794 0.0911596256876291 0.0913251753287497 0.0957129913532017 0.0911596256876291 0.0994030952489818 0.0994030952489818 0.0932680489530746 0.0913251753287497 0.089387788285802 0.0970891110070034 0.0915126716284289 0.0870690382885302 0.0911596256876291 0.0852033579881328 0.0915126716284289 0.0832767118076624 0.089387788285802 0.0832767118076624 0.0854397224773748 0.0916146077511124 0.0916146077511124 0.0916146077511124 0.087455854241344 0.0916146077511124 0.0911596256876291 0.0916146077511124 0.0915126716284289 0.0916146077511124 0.0953047116468925 0.0832767118076624 0.0832767118076624 0.0954978439531896 0.0832767118076624 0.089387788285802 0.0835172647911221 0.0873675835172995 0.0832767118076624 0.089387788285802 0.0911596256876291 0.0832767118076624 0.0832767118076624 0.0931839199506292 0.0832767118076624 0.0832767118076624 0.0935534907882532 0.0832767118076624 0.199531372973715 0.107189649486823 0.0972572622345382 0.17329975026654 0.0871354590962149 0.0754792337300976 0.10192425135248 0.10333063414131 0.180618206783123 0.183366708792076 0.0995053168813532 0.109264341260229 0.0950565878829187 0.09717039194729 0.0956026739843942 0.109922360332774 0.0935534907882532 0.0935534907882532 0.089387788285802 0.126053926992424 0.128334449269992 0.124033347478661 0.126179273519431
